classroom_name,profile_id,session,avg_progress,n_activities
School_22 식량안보,S0636,7.0,0.0,7
School_22 식량안보,S0636,8.0,0.0,5
School_22 식량안보,S0636,9.0,0.0,5
School_22 식량안보,S0636,10.0,0.0,4
School_22 식량안보,S0636,11.0,0.0,3
School_22 식량안보,S0636,12.0,0.0,7
School_22 식량안보,S0636,13.0,0.0,7
School_22 식량안보,S0636,14.0,0.0,4
School_22 식량안보,S0636,15.0,0.0,6
School_22 식량안보,S0637,1.0,0.8173531111111111,9
School_22 식량안보,S0637,2.0,0.2424242222222222,9
School_22 식량안보,S0637,3.0,0.0,8
School_22 식량안보,S0637,4.0,0.0,11
School_22 식량안보,S0637,5.0,0.0,4
School_22 식량안보,S0637,6.0,0.0,4
School_22 식량안보,S0637,7.0,0.0,7
School_22 식량안보,S0637,8.0,0.0,5
School_22 식량안보,S0637,9.0,0.0,5
School_22 식량안보,S0637,10.0,0.0,4
School_22 식량안보,S0637,11.0,0.0,3
School_22 식량안보,S0637,12.0,0.0,7
School_22 식량안보,S0637,13.0,0.0,7
School_22 식량안보,S0637,14.0,0.0,4
School_22 식량안보,S0637,15.0,0.0,6
School_23 식량안보,S0168,1.0,0.8333333333333334,9
School_23 식량안보,S0168,2.0,0.8888888888888888,9
School_23 식량안보,S0168,3.0,0.875,8
School_23 식량안보,S0168,4.0,0.8141009636363635,11
School_23 식량안보,S0168,5.0,0.70277775,4
School_23 식량안보,S0168,6.0,1.0,4
School_23 식량안보,S0168,7.0,0.5714285714285714,7
School_23 식량안보,S0168,8.0,0.4702564000000001,5
School_23 식량안보,S0168,9.0,0.0,5
School_23 식량안보,S0168,10.0,0.0,4
School_23 식량안보,S0168,11.0,0.3333333333333333,3
School_23 식량안보,S0168,12.0,0.2857142857142857,7
School_23 식량안보,S0168,13.0,0.35714285714285715,7
School_23 식량안보,S0168,14.0,0.375,4
School_23 식량안보,S0168,15.0,0.4166666666666667,6
School_23 식량안보,S0169,1.0,0.0,9
School_23 식량안보,S0169,2.0,0.022222222222222223,9
School_23 식량안보,S0169,3.0,0.0,8
School_23 식량안보,S0169,4.0,0.6230450045454545,11
School_23 식량안보,S0169,5.0,0.861111,4
School_23 식량안보,S0169,6.0,0.90625,4
School_23 식량안보,S0169,7.0,1.0,7
School_23 식량안보,S0169,8.0,0.5542857999999999,5
School_23 식량안보,S0169,9.0,0.0,5
School_23 식량안보,S0169,10.0,0.0,4
School_23 식량안보,S0169,11.0,0.0,3
School_23 식량안보,S0169,12.0,0.42857142857142855,7
School_23 식량안보,S0169,13.0,0.5714285714285714,7
School_23 식량안보,S0169,14.0,0.375,4
School_23 식량안보,S0169,15.0,0.3333333333333333,6
School_23 식량안보,S0170,1.0,0.3148147777777778,9
School_23 식량안보,S0170,2.0,0.537878788888889,9
School_23 식량안보,S0170,3.0,0.454166625,8
School_23 식량안보,S0170,4.0,0.6097704545454546,11
School_23 식량안보,S0170,5.0,0.25833325,4
School_23 식량안보,S0170,6.0,0.63333325,4
School_23 식량안보,S0170,7.0,0.9428571428571428,7
School_23 식량안보,S0170,8.0,0.403077,5
School_23 식량안보,S0170,9.0,0.0,5
School_23 식량안보,S0170,10.0,0.25,4
School_23 식량안보,S0170,11.0,0.3333333333333333,3
School_23 식량안보,S0170,12.0,0.2857142857142857,7
School_23 식량안보,S0170,13.0,0.2857142857142857,7
School_23 식량안보,S0170,14.0,0.0,4
School_23 식량안보,S0170,15.0,0.25,6
School_23 식량안보,S0171,1.0,0.7777777777777778,9
School_23 식량안보,S0171,2.0,1.0,9
School_23 식량안보,S0171,3.0,0.955579375,8
School_23 식량안보,S0171,4.0,0.759378,11
School_23 식량안보,S0171,5.0,0.638889,4
School_23 식량안보,S0171,6.0,0.65,4
School_23 식량안보,S0171,7.0,0.9928571428571429,7
School_23 식량안보,S0171,8.0,0.7692308,5
School_23 식량안보,S0171,9.0,0.04,5
School_23 식량안보,S0171,10.0,0.0,4
School_23 식량안보,S0171,11.0,0.0,3
School_23 식량안보,S0171,12.0,0.2857142857142857,7
School_23 식량안보,S0171,13.0,0.14285714285714285,7
School_23 식량안보,S0171,14.0,0.0,4
School_23 식량안보,S0171,15.0,0.5833333333333334,6
School_23 식량안보,S0172,1.0,0.8888888888888888,9
School_23 식량안보,S0172,2.0,1.0,9
School_23 식량안보,S0172,3.0,0.375,8
School_23 식량안보,S0172,4.0,0.0,11
School_23 식량안보,S0172,5.0,0.0,4
School_23 식량안보,S0172,6.0,0.0,4
School_23 식량안보,S0172,7.0,0.2857142857142857,7
School_23 식량안보,S0172,8.0,0.0,5
School_23 식량안보,S0172,9.0,0.0,5
School_23 식량안보,S0172,10.0,0.0,4
School_23 식량안보,S0172,11.0,0.0,3
School_23 식량안보,S0172,12.0,0.0,7
School_23 식량안보,S0172,13.0,0.0,7
School_23 식량안보,S0172,14.0,0.0,4
School_23 식량안보,S0172,15.0,0.0,6
School_23 식량안보,S0173,1.0,0.8773484444444445,9
School_23 식량안보,S0173,2.0,0.8888888888888888,9
School_23 식량안보,S0173,3.0,0.4753895,8
School_23 식량안보,S0173,4.0,0.5882379090909091,11
School_23 식량안보,S0173,5.0,0.625,4
School_23 식량안보,S0173,6.0,0.56666675,4
School_23 식량안보,S0173,7.0,0.35488728571428574,7
School_23 식량안보,S0173,8.0,0.5512819999999999,5
School_23 식량안보,S0173,9.0,0.0,5
School_23 식량안보,S0173,10.0,0.0,4
School_23 식량안보,S0173,11.0,0.0,3
School_23 식량안보,S0173,12.0,0.42857142857142855,7
School_23 식량안보,S0173,13.0,0.2857142857142857,7
School_23 식량안보,S0173,14.0,0.0,4
School_23 식량안보,S0173,15.0,0.3333333333333333,6
School_23 식량안보,S0174,1.0,0.8888888888888888,9
School_23 식량안보,S0174,2.0,1.0,9
School_23 식량안보,S0174,3.0,1.0,8
School_23 식량안보,S0174,4.0,0.1845106909090909,11
School_23 식량안보,S0174,5.0,0.0,4
School_23 식량안보,S0174,6.0,0.0,4
School_23 식량안보,S0174,7.0,0.7571428571428571,7
School_23 식량안보,S0174,8.0,0.5533334,5
School_23 식량안보,S0174,9.0,0.04,5
School_23 식량안보,S0174,10.0,0.0,4
School_23 식량안보,S0174,11.0,0.09722233333333334,3
School_23 식량안보,S0174,12.0,0.14285714285714285,7
School_23 식량안보,S0174,13.0,0.35714285714285715,7
School_23 식량안보,S0174,14.0,0.0,4
School_23 식량안보,S0174,15.0,0.25,6
School_23 식량안보,S0175,1.0,1.0,9
School_23 식량안보,S0175,2.0,1.0,9
School_23 식량안보,S0175,3.0,1.0,8
School_23 식량안보,S0175,4.0,0.7647477845454546,11
School_23 식량안보,S0175,5.0,0.52777775,4
School_23 식량안보,S0175,6.0,1.0,4
School_23 식량안보,S0175,7.0,1.0,7
School_23 식량안보,S0175,8.0,0.8,5
School_23 식량안보,S0175,9.0,0.0,5
School_23 식량안보,S0175,10.0,0.0,4
School_23 식량안보,S0175,11.0,0.0,3
School_23 식량안보,S0175,12.0,0.42857142857142855,7
School_23 식량안보,S0175,13.0,0.35714285714285715,7
School_23 식량안보,S0175,14.0,0.0,4
School_23 식량안보,S0175,15.0,0.8333333333333334,6
School_23 식량안보,S0176,1.0,0.5627170444444444,9
School_23 식량안보,S0176,2.0,0.7222222222222222,9
School_23 식량안보,S0176,3.0,0.55465292625,8
School_23 식량안보,S0176,4.0,0.5632575454545455,11
School_23 식량안보,S0176,5.0,0.58333325,4
School_23 식량안보,S0176,6.0,0.6055555,4
School_23 식량안보,S0176,7.0,0.6714285714285715,7
School_23 식량안보,S0176,8.0,0.5451282,5
School_23 식량안보,S0176,9.0,0.12000000000000002,5
School_23 식량안보,S0176,10.0,0.04166675,4
School_23 식량안보,S0176,11.0,0.05555566666666667,3
School_23 식량안보,S0176,12.0,0.42857142857142855,7
School_23 식량안보,S0176,13.0,0.42857142857142855,7
School_23 식량안보,S0176,14.0,0.5,4
School_23 식량안보,S0176,15.0,0.4166666666666667,6
School_23 식량안보,S0177,1.0,0.7777777777777778,9
School_23 식량안보,S0177,2.0,1.0,9
School_23 식량안보,S0177,3.0,0.875,8
School_23 식량안보,S0177,4.0,0.41197225454545455,11
School_23 식량안보,S0177,5.0,0.65277775,4
School_23 식량안보,S0177,6.0,0.9,4
School_23 식량안보,S0177,7.0,0.8863635714285714,7
School_23 식량안보,S0177,8.0,1.0,5
School_23 식량안보,S0177,9.0,0.04,5
School_23 식량안보,S0177,10.0,0.04166675,4
School_23 식량안보,S0177,11.0,0.05555566666666667,3
School_23 식량안보,S0177,12.0,0.35714285714285715,7
School_23 식량안보,S0177,13.0,0.07142857142857142,7
School_23 식량안보,S0177,14.0,0.125,4
School_23 식량안보,S0177,15.0,0.3333333333333333,6
School_23 식량안보,S0178,1.0,1.0,9
School_23 식량안보,S0178,2.0,1.0,9
School_23 식량안보,S0178,3.0,1.0,8
School_23 식량안보,S0178,4.0,1.0,11
School_23 식량안보,S0178,5.0,1.0,4
School_23 식량안보,S0178,6.0,1.0,4
School_23 식량안보,S0178,7.0,1.0,7
School_23 식량안보,S0178,8.0,1.0,5
School_23 식량안보,S0178,9.0,1.0,5
School_23 식량안보,S0178,10.0,1.0,4
School_23 식량안보,S0178,11.0,0.9583333333333334,3
School_23 식량안보,S0178,12.0,0.5714285714285714,7
School_23 식량안보,S0178,13.0,0.42857142857142855,7
School_23 식량안보,S0178,14.0,0.0,4
School_23 식량안보,S0178,15.0,0.5,6
School_23 식량안보,S0179,1.0,0.7777777777777778,9
School_23 식량안보,S0179,2.0,1.0,9
School_23 식량안보,S0179,3.0,1.0,8
School_23 식량안보,S0179,4.0,0.0,11
School_23 식량안보,S0179,5.0,0.0,4
School_23 식량안보,S0179,6.0,0.0,4
School_23 식량안보,S0179,7.0,0.0,7
School_23 식량안보,S0179,8.0,0.0,5
School_23 식량안보,S0179,9.0,0.0,5
School_23 식량안보,S0179,10.0,0.0,4
School_23 식량안보,S0179,11.0,0.0,3
School_23 식량안보,S0179,12.0,0.0,7
School_23 식량안보,S0179,13.0,0.0,7
School_23 식량안보,S0179,14.0,0.0,4
School_23 식량안보,S0179,15.0,0.0,6
School_23 식량안보,S0180,1.0,0.8888888888888888,9
School_23 식량안보,S0180,2.0,0.38333333333333336,9
School_23 식량안보,S0180,3.0,0.6625,8
School_23 식량안보,S0180,4.0,0.0,11
School_23 식량안보,S0180,5.0,0.0,4
School_23 식량안보,S0180,6.0,0.0,4
School_23 식량안보,S0180,7.0,0.0,7
School_23 식량안보,S0180,8.0,0.0,5
School_23 식량안보,S0180,9.0,0.0,5
School_23 식량안보,S0180,10.0,0.0,4
School_23 식량안보,S0180,11.0,0.0,3
School_23 식량안보,S0180,12.0,0.0,7
School_23 식량안보,S0180,13.0,0.0,7
School_23 식량안보,S0180,14.0,0.0,4
School_23 식량안보,S0180,15.0,0.0,6
School_23 식량안보,S0478,1.0,0.8888888888888888,9
School_23 식량안보,S0478,2.0,0.8888888888888888,9
School_23 식량안보,S0478,3.0,0.875,8
School_23 식량안보,S0478,4.0,1.0,11
School_23 식량안보,S0478,5.0,1.0,4
School_23 식량안보,S0478,6.0,1.0,4
School_23 식량안보,S0478,7.0,1.0,7
School_23 식량안보,S0478,8.0,0.0,5
School_23 식량안보,S0478,9.0,0.0,5
School_23 식량안보,S0478,10.0,0.0,4
School_23 식량안보,S0478,11.0,0.0,3
School_23 식량안보,S0478,12.0,0.0,7
School_23 식량안보,S0478,13.0,0.0,7
School_23 식량안보,S0478,14.0,0.0,4
School_23 식량안보,S0478,15.0,0.0,6
School_24 기후변화,S0524,1.0,0.8888888888888888,9
School_24 기후변화,S0524,2.0,0.4305555833333334,12
School_24 기후변화,S0524,3.0,0.9276626,10
School_24 기후변화,S0524,4.0,1.0,7
School_24 기후변화,S0524,5.0,0.8888888888888888,9
School_24 기후변화,S0524,6.0,0.4848484545454545,11
School_24 기후변화,S0524,7.0,0.375,8
School_24 기후변화,S0524,8.0,0.6666667000000001,10
School_24 기후변화,S0524,9.0,0.6894983,10
School_24 기후변화,S0524,10.0,0.6057296,10
School_24 기후변화,S0524,11.0,0.36,10
School_24 기후변화,S0524,12.0,1.0,6
School_24 기후변화,S0524,13.0,1.0,7
School_24 기후변화,S0524,14.0,1.0,4
School_24 기후변화,S0524,15.0,0.8,5
School_24 기후변화,S0525,1.0,1.0,9
School_24 기후변화,S0525,2.0,1.0,12
School_24 기후변화,S0525,3.0,1.0,10
School_24 기후변화,S0525,4.0,0.856598,7
School_24 기후변화,S0525,5.0,1.0,9
School_24 기후변화,S0525,6.0,1.0,11
School_24 기후변화,S0525,7.0,1.0,8
School_24 기후변화,S0525,8.0,1.0,10
School_24 기후변화,S0525,9.0,1.0,10
School_24 기후변화,S0525,10.0,1.0,10
School_24 기후변화,S0525,11.0,1.0,10
School_24 기후변화,S0525,12.0,1.0,6
School_24 기후변화,S0525,13.0,1.0,7
School_24 기후변화,S0525,14.0,1.0,4
School_24 기후변화,S0525,15.0,1.0,5
School_24 기후변화,S0526,1.0,0.8888888888888888,9
School_24 기후변화,S0526,2.0,0.50026934,12
School_24 기후변화,S0526,3.0,0.8917823,10
School_24 기후변화,S0526,4.0,0.8571428571428571,7
School_24 기후변화,S0526,5.0,1.0,9
School_24 기후변화,S0526,6.0,0.6363636363636364,11
School_24 기후변화,S0526,7.0,0.5,8
School_24 기후변화,S0526,8.0,0.9666667,10
School_24 기후변화,S0526,9.0,1.0,10
School_24 기후변화,S0526,10.0,0.695063,10
School_24 기후변화,S0526,11.0,0.4276018,10
School_24 기후변화,S0526,12.0,1.0,6
School_24 기후변화,S0526,13.0,0.6190475714285714,7
School_24 기후변화,S0526,14.0,1.0,4
School_24 기후변화,S0526,15.0,1.0,5
School_24 기후변화,S0527,1.0,0.8148147777777778,9
School_24 기후변화,S0527,2.0,0.9996329166666666,12
School_24 기후변화,S0527,3.0,1.0,10
School_24 기후변화,S0527,4.0,0.8571428571428571,7
School_24 기후변화,S0527,5.0,1.0,9
School_24 기후변화,S0527,6.0,0.5454545454545454,11
School_24 기후변화,S0527,7.0,0.5,8
School_24 기후변화,S0527,8.0,1.0,10
School_24 기후변화,S0527,9.0,1.0,10
School_24 기후변화,S0527,10.0,0.7,10
School_24 기후변화,S0527,11.0,0.8160934,10
School_24 기후변화,S0527,12.0,1.0,6
School_24 기후변화,S0527,13.0,1.0,7
School_24 기후변화,S0527,14.0,1.0,4
School_24 기후변화,S0527,15.0,1.0,5
School_24 기후변화,S0528,1.0,0.8888888888888888,9
School_24 기후변화,S0528,2.0,0.5833333333333334,12
School_24 기후변화,S0528,3.0,0.7,10
School_24 기후변화,S0528,4.0,1.0,7
School_24 기후변화,S0528,5.0,0.6666666666666666,9
School_24 기후변화,S0528,6.0,0.09090909090909091,11
School_24 기후변화,S0528,7.0,0.20833325000000003,8
School_24 기후변화,S0528,8.0,0.7666667,10
School_24 기후변화,S0528,9.0,0.9,10
School_24 기후변화,S0528,10.0,0.4,10
School_24 기후변화,S0528,11.0,0.8,10
School_24 기후변화,S0528,12.0,0.5,6
School_24 기후변화,S0528,13.0,0.42857142857142855,7
School_24 기후변화,S0528,14.0,0.25,4
School_24 기후변화,S0528,15.0,0.8,5
School_24 기후변화,S0529,1.0,0.8888888888888888,9
School_24 기후변화,S0529,2.0,0.4791666666666667,12
School_24 기후변화,S0529,3.0,0.7,10
School_24 기후변화,S0529,4.0,0.8571428571428571,7
School_24 기후변화,S0529,5.0,1.0,9
School_24 기후변화,S0529,6.0,0.16399418181818182,11
School_24 기후변화,S0529,7.0,0.416666625,8
School_24 기후변화,S0529,8.0,0.9666667,10
School_24 기후변화,S0529,9.0,0.6642043,10
School_24 기후변화,S0529,10.0,0.7184792,10
School_24 기후변화,S0529,11.0,0.6,10
School_24 기후변화,S0529,12.0,0.6666666666666666,6
School_24 기후변화,S0529,13.0,0.8571428571428571,7
School_24 기후변화,S0529,14.0,0.0,4
School_24 기후변화,S0529,15.0,0.8,5
School_24 기후변화,S0530,1.0,1.0,9
School_24 기후변화,S0530,2.0,0.8333333333333334,12
School_24 기후변화,S0530,3.0,0.7,10
School_24 기후변화,S0530,4.0,1.0,7
School_24 기후변화,S0530,5.0,1.0,9
School_24 기후변화,S0530,6.0,0.6136363636363636,11
School_24 기후변화,S0530,7.0,0.625,8
School_24 기후변화,S0530,8.0,0.8,10
School_24 기후변화,S0530,9.0,0.9,10
School_24 기후변화,S0530,10.0,0.5,10
School_24 기후변화,S0530,11.0,0.8,10
School_24 기후변화,S0530,12.0,1.0,6
School_24 기후변화,S0530,13.0,1.0,7
School_24 기후변화,S0530,14.0,1.0,4
School_24 기후변화,S0530,15.0,1.0,5
School_24 기후변화,S0531,1.0,1.0,9
School_24 기후변화,S0531,2.0,0.75,12
School_24 기후변화,S0531,3.0,0.7,10
School_24 기후변화,S0531,4.0,1.0,7
School_24 기후변화,S0531,5.0,1.0,9
School_24 기후변화,S0531,6.0,0.5454545454545454,11
School_24 기후변화,S0531,7.0,0.375,8
School_24 기후변화,S0531,8.0,0.8,10
School_24 기후변화,S0531,9.0,0.9,10
School_24 기후변화,S0531,10.0,0.6,10
School_24 기후변화,S0531,11.0,0.8,10
School_24 기후변화,S0531,12.0,1.0,6
School_24 기후변화,S0531,13.0,1.0,7
School_24 기후변화,S0531,14.0,0.25,4
School_24 기후변화,S0531,15.0,1.0,5
School_24 기후변화,S0532,1.0,1.0,9
School_24 기후변화,S0532,2.0,1.0,12
School_24 기후변화,S0532,3.0,1.0,10
School_24 기후변화,S0532,4.0,1.0,7
School_24 기후변화,S0532,5.0,1.0,9
School_24 기후변화,S0532,6.0,1.0,11
School_24 기후변화,S0532,7.0,1.0,8
School_24 기후변화,S0532,8.0,0.8,10
School_24 기후변화,S0532,9.0,0.9,10
School_24 기후변화,S0532,10.0,0.8,10
School_24 기후변화,S0532,11.0,0.9,10
School_24 기후변화,S0532,12.0,1.0,6
School_24 기후변화,S0532,13.0,1.0,7
School_24 기후변화,S0532,14.0,1.0,4
School_24 기후변화,S0532,15.0,1.0,5
School_24 기후변화,S0533,1.0,1.0,9
School_24 기후변화,S0533,2.0,1.0,12
School_24 기후변화,S0533,3.0,0.9995274999999999,10
School_24 기후변화,S0533,4.0,1.0,7
School_24 기후변화,S0533,5.0,1.0,9
School_24 기후변화,S0533,6.0,0.8484848181818182,11
School_24 기후변화,S0533,7.0,1.0,8
School_24 기후변화,S0533,8.0,0.7666667,10
School_24 기후변화,S0533,9.0,0.9,10
School_24 기후변화,S0533,10.0,0.8,10
School_24 기후변화,S0533,11.0,0.9,10
School_24 기후변화,S0533,12.0,0.8333333333333334,6
School_24 기후변화,S0533,13.0,0.42857142857142855,7
School_24 기후변화,S0533,14.0,0.25,4
School_24 기후변화,S0533,15.0,1.0,5
School_24 기후변화,S0534,1.0,0.8888888888888888,9
School_24 기후변화,S0534,2.0,0.6135160833333333,12
School_24 기후변화,S0534,3.0,0.9238282,10
School_24 기후변화,S0534,4.0,1.0,7
School_24 기후변화,S0534,5.0,0.8888888888888888,9
School_24 기후변화,S0534,6.0,0.6363636363636364,11
School_24 기후변화,S0534,7.0,0.5,8
School_24 기후변화,S0534,8.0,0.8,10
School_24 기후변화,S0534,9.0,0.9,10
School_24 기후변화,S0534,10.0,0.7,10
School_24 기후변화,S0534,11.0,0.8,10
School_24 기후변화,S0534,12.0,0.8333333333333334,6
School_24 기후변화,S0534,13.0,0.5714285714285714,7
School_24 기후변화,S0534,14.0,0.25,4
School_24 기후변화,S0534,15.0,1.0,5
School_24 기후변화,S0535,1.0,1.0,9
School_24 기후변화,S0535,2.0,1.0,12
School_24 기후변화,S0535,3.0,1.0,10
School_24 기후변화,S0535,4.0,1.0,7
School_24 기후변화,S0535,5.0,1.0,9
School_24 기후변화,S0535,6.0,1.0,11
School_24 기후변화,S0535,7.0,1.0,8
School_24 기후변화,S0535,8.0,1.0,10
School_24 기후변화,S0535,9.0,1.0,10
School_24 기후변화,S0535,10.0,1.0,10
School_24 기후변화,S0535,11.0,1.0,10
School_24 기후변화,S0535,12.0,1.0,6
School_24 기후변화,S0535,13.0,1.0,7
School_24 기후변화,S0535,14.0,1.0,4
School_24 기후변화,S0535,15.0,1.0,5
School_24 기후변화,S0536,1.0,1.0,9
School_24 기후변화,S0536,2.0,1.0,12
School_24 기후변화,S0536,3.0,1.0,10
School_24 기후변화,S0536,4.0,0.8571428571428571,7
School_24 기후변화,S0536,5.0,0.0,9
School_24 기후변화,S0536,6.0,0.5454545454545454,11
School_24 기후변화,S0536,7.0,1.0,8
School_24 기후변화,S0536,8.0,1.0,10
School_24 기후변화,S0536,9.0,1.0,10
School_24 기후변화,S0536,10.0,1.0,10
School_24 기후변화,S0536,11.0,1.0,10
School_24 기후변화,S0536,12.0,1.0,6
School_24 기후변화,S0536,13.0,0.8571428571428571,7
School_24 기후변화,S0536,14.0,0.75,4
School_24 기후변화,S0536,15.0,0.8,5
School_24 기후변화,S0537,1.0,1.0,9
School_24 기후변화,S0537,2.0,1.0,12
School_24 기후변화,S0537,3.0,1.0,10
School_24 기후변화,S0537,4.0,1.0,7
School_24 기후변화,S0537,5.0,1.0,9
School_24 기후변화,S0537,6.0,1.0,11
School_24 기후변화,S0537,7.0,1.0,8
School_24 기후변화,S0537,8.0,1.0,10
School_24 기후변화,S0537,9.0,1.0,10
School_24 기후변화,S0537,10.0,1.0,10
School_24 기후변화,S0537,11.0,1.0,10
School_24 기후변화,S0537,12.0,1.0,6
School_24 기후변화,S0537,13.0,1.0,7
School_24 기후변화,S0537,14.0,1.0,4
School_24 기후변화,S0537,15.0,1.0,5
School_25 기후변화,S0506,1.0,0.8701013333333333,9
School_25 기후변화,S0506,2.0,0.4166666666666667,12
School_25 기후변화,S0506,3.0,0.8,10
School_25 기후변화,S0506,4.0,0.7142857142857143,7
School_25 기후변화,S0506,5.0,0.037037,9
School_25 기후변화,S0506,6.0,0.0,11
School_25 기후변화,S0506,7.0,0.041666625,8
School_25 기후변화,S0506,8.0,0.0,10
School_25 기후변화,S0506,9.0,0.0,10
School_25 기후변화,S0506,10.0,0.0,10
School_25 기후변화,S0506,11.0,0.01,10
School_25 기후변화,S0506,12.0,0.0,6
School_25 기후변화,S0506,13.0,0.0,7
School_25 기후변화,S0506,14.0,0.0,4
School_25 기후변화,S0506,15.0,0.0,5
School_25 기후변화,S0507,1.0,0.7777777777777778,9
School_25 기후변화,S0507,2.0,0.41629941666666664,12
School_25 기후변화,S0507,3.0,0.8754858999999999,10
School_25 기후변화,S0507,4.0,0.5714285714285714,7
School_25 기후변화,S0507,5.0,0.0,9
School_25 기후변화,S0507,6.0,0.0,11
School_25 기후변화,S0507,7.0,0.0,8
School_25 기후변화,S0507,8.0,0.35,10
School_25 기후변화,S0507,9.0,0.5285714,10
School_25 기후변화,S0507,10.0,0.6587163,10
School_25 기후변화,S0507,11.0,0.60163688,10
School_25 기후변화,S0507,12.0,0.6666666666666666,6
School_25 기후변화,S0507,13.0,0.0,7
School_25 기후변화,S0507,14.0,0.0,4
School_25 기후변화,S0507,15.0,0.0,5
School_25 기후변화,S0508,1.0,0.8888888888888888,9
School_25 기후변화,S0508,2.0,0.6005339166666667,12
School_25 기후변화,S0508,3.0,0.8,10
School_25 기후변화,S0508,4.0,0.5714285714285714,7
School_25 기후변화,S0508,5.0,0.037037,9
School_25 기후변화,S0508,6.0,0.09090909090909091,11
School_25 기후변화,S0508,7.0,0.0,8
School_25 기후변화,S0508,8.0,0.52,10
School_25 기후변화,S0508,9.0,0.5642857,10
School_25 기후변화,S0508,10.0,0.33999999999999997,10
School_25 기후변화,S0508,11.0,0.5642857,10
School_25 기후변화,S0508,12.0,0.3333333333333333,6
School_25 기후변화,S0508,13.0,0.0,7
School_25 기후변화,S0508,14.0,0.0,4
School_25 기후변화,S0508,15.0,0.6,5
School_25 기후변화,S0509,1.0,0.8888888888888888,9
School_25 기후변화,S0509,2.0,0.7268764166666667,12
School_25 기후변화,S0509,3.0,1.0,10
School_25 기후변화,S0509,4.0,0.5714285714285714,7
School_25 기후변화,S0509,5.0,0.0,9
School_25 기후변화,S0509,6.0,0.0,11
School_25 기후변화,S0509,7.0,0.0,8
School_25 기후변화,S0509,8.0,0.5533333,10
School_25 기후변화,S0509,9.0,0.6666667000000001,10
School_25 기후변화,S0509,10.0,0.8,10
School_25 기후변화,S0509,11.0,0.9,10
School_25 기후변화,S0509,12.0,0.5,6
School_25 기후변화,S0509,13.0,0.42857142857142855,7
School_25 기후변화,S0509,14.0,0.5,4
School_25 기후변화,S0509,15.0,0.6,5
School_25 기후변화,S0510,1.0,1.0,9
School_25 기후변화,S0510,2.0,0.6523406666666667,12
School_25 기후변화,S0510,3.0,0.9920315000000001,10
School_25 기후변화,S0510,4.0,0.42857142857142855,7
School_25 기후변화,S0510,5.0,0.0,9
School_25 기후변화,S0510,6.0,0.0,11
School_25 기후변화,S0510,7.0,0.0,8
School_25 기후변화,S0510,8.0,0.60530861,10
School_25 기후변화,S0510,9.0,0.425,10
School_25 기후변화,S0510,10.0,0.52,10
School_25 기후변화,S0510,11.0,0.9,10
School_25 기후변화,S0510,12.0,0.5,6
School_25 기후변화,S0510,13.0,0.42857142857142855,7
School_25 기후변화,S0510,14.0,0.5,4
School_25 기후변화,S0510,15.0,0.8,5
School_25 기후변화,S0511,1.0,1.0,9
School_25 기후변화,S0511,2.0,1.0,12
School_25 기후변화,S0511,3.0,1.0,10
School_25 기후변화,S0511,4.0,0.5714285714285714,7
School_25 기후변화,S0511,5.0,0.0,9
School_25 기후변화,S0511,6.0,0.0,11
School_25 기후변화,S0511,7.0,0.0,8
School_25 기후변화,S0511,8.0,0.52,10
School_25 기후변화,S0511,9.0,0.425,10
School_25 기후변화,S0511,10.0,0.6,10
School_25 기후변화,S0511,11.0,0.72,10
School_25 기후변화,S0511,12.0,0.5555555,6
School_25 기후변화,S0511,13.0,0.0,7
School_25 기후변화,S0511,14.0,0.25,4
School_25 기후변화,S0511,15.0,0.4,5
School_25 기후변화,S0512,1.0,0.8888888888888888,9
School_25 기후변화,S0512,2.0,0.6857733333333332,12
School_25 기후변화,S0512,3.0,0.80632133,10
School_25 기후변화,S0512,4.0,0.2857142857142857,7
School_25 기후변화,S0512,5.0,0.1111111111111111,9
School_25 기후변화,S0512,6.0,0.09090909090909091,11
School_25 기후변화,S0512,7.0,0.125,8
School_25 기후변화,S0512,8.0,0.42619039999999997,10
School_25 기후변화,S0512,9.0,0.425,10
School_25 기후변화,S0512,10.0,0.4533333,10
School_25 기후변화,S0512,11.0,0.45999999999999996,10
School_25 기후변화,S0512,12.0,0.6666666666666666,6
School_25 기후변화,S0512,13.0,0.0,7
School_25 기후변화,S0512,14.0,0.0,4
School_25 기후변화,S0512,15.0,0.4,5
School_25 기후변화,S0513,1.0,0.7777777777777778,9
School_25 기후변화,S0513,2.0,1.0,12
School_25 기후변화,S0513,3.0,1.0,10
School_25 기후변화,S0513,4.0,0.7142857142857143,7
School_25 기후변화,S0513,5.0,0.0,9
School_25 기후변화,S0513,6.0,0.0,11
School_25 기후변화,S0513,7.0,0.0,8
School_25 기후변화,S0513,8.0,0.0,10
School_25 기후변화,S0513,9.0,0.0,10
School_25 기후변화,S0513,10.0,0.0,10
School_25 기후변화,S0513,11.0,0.0,10
School_25 기후변화,S0513,12.0,0.3333333333333333,6
School_25 기후변화,S0513,13.0,0.0,7
School_25 기후변화,S0513,14.0,0.0,4
School_25 기후변화,S0513,15.0,0.0,5
School_25 기후변화,S0514,1.0,1.0,9
School_25 기후변화,S0514,2.0,1.0,12
School_25 기후변화,S0514,3.0,0.9355498000000001,10
School_25 기후변화,S0514,4.0,0.42857142857142855,7
School_25 기후변화,S0514,5.0,0.0,9
School_25 기후변화,S0514,6.0,0.0,11
